file,num_vars,num_clausulas,ratio_clausulas_vars,dur_antiguo_s,dur_nuevo_s,speedup,sat_ratio_antiguo,sat_ratio_nuevo,optima_antiguo,optima_nuevo,delta_clausulas
data/max2sat/30/80/PROBLEM_030_080_23.cnf,30,80,2.6667,0.09325,0.096045,0.9709,0.925,0.925,False,False,0
data/max2sat/30/80/PROBLEM_030_080_24.cnf,30,80,2.6667,0.105907,0.100918,1.0494,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_25.cnf,30,80,2.6667,0.099479,0.094908,1.0482,0.95,0.95,False,False,0
data/max2sat/30/80/PROBLEM_030_080_26.cnf,30,80,2.6667,0.094982,0.092399,1.028,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_27.cnf,30,80,2.6667,0.094094,0.097538,0.9647,0.95,0.95,False,False,0
data/max2sat/30/80/PROBLEM_030_080_28.cnf,30,80,2.6667,0.107019,0.102903,1.04,0.9875,0.9875,False,False,0
data/max2sat/30/80/PROBLEM_030_080_29.cnf,30,80,2.6667,0.096557,0.094912,1.0173,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_30.cnf,30,80,2.6667,0.097655,0.09355,1.0439,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_31.cnf,30,80,2.6667,0.092573,0.099283,0.9324,0.975,0.975,False,False,0
data/max2sat/30/80/PROBLEM_030_080_32.cnf,30,80,2.6667,0.106909,0.096883,1.1035,0.9375,0.9375,False,False,0
data/max2sat/30/80/PROBLEM_030_080_33.cnf,30,80,2.6667,0.095116,0.094915,1.0021,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_34.cnf,30,80,2.6667,0.09312,0.095006,0.9801,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_35.cnf,30,80,2.6667,0.09282,0.105905,0.8764,0.975,0.975,False,False,0
data/max2sat/30/80/PROBLEM_030_080_36.cnf,30,80,2.6667,0.104783,0.091611,1.1438,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_37.cnf,30,80,2.6667,0.094104,0.094905,0.9916,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_38.cnf,30,80,2.6667,0.091665,0.097319,0.9419,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_39.cnf,30,80,2.6667,0.093044,0.106902,0.8704,0.95,0.95,False,False,0
data/max2sat/30/80/PROBLEM_030_080_40.cnf,30,80,2.6667,0.101135,0.093916,1.0769,0.975,0.975,False,False,0
data/max2sat/30/80/PROBLEM_030_080_41.cnf,30,80,2.6667,0.095618,0.094915,1.0074,0.975,0.975,False,False,0
data/max2sat/30/80/PROBLEM_030_080_42.cnf,30,80,2.6667,0.09871,0.095412,1.0346,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_43.cnf,30,80,2.6667,0.099819,0.102907,0.97,0.9375,0.9375,False,False,0
data/max2sat/30/80/PROBLEM_030_080_44.cnf,30,80,2.6667,0.096984,0.095194,1.0188,0.95,0.95,False,False,0
data/max2sat/30/80/PROBLEM_030_080_45.cnf,30,80,2.6667,0.095208,0.093909,1.0138,0.95,0.95,False,False,0
data/max2sat/30/80/PROBLEM_030_080_46.cnf,30,80,2.6667,0.094845,0.093678,1.0125,0.9625,0.9625,False,False,0
data/max2sat/30/80/PROBLEM_030_080_47.cnf,30,80,2.6667,0.105939,0.101896,1.0397,0.9375,0.9375,False,False,0
data/max2sat/30/80/PROBLEM_030_080_48.cnf,30,80,2.6667,0.09306,0.093914,0.9909,1.0,1.0,True,True,0
data/max2sat/30/80/PROBLEM_030_080_49.cnf,30,80,2.6667,0.092232,0.092528,0.9968,0.975,0.975,False,False,0
data/max2sat/30/80/PROBLEM_030_080_50.cnf,30,80,2.6667,0.093549,0.096409,0.9703,0.95,0.95,False,False,0
data/max2sat/30/90/PROBLEM_030_090_01.cnf,30,90,3.0,0.073402,0.059526,1.2331,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_02.cnf,30,90,3.0,0.055394,0.051691,1.0716,0.9222,0.9222,False,False,0
data/max2sat/30/90/PROBLEM_030_090_03.cnf,30,90,3.0,0.06503,0.06117,1.0631,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_04.cnf,30,90,3.0,0.057339,0.056179,1.0206,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_05.cnf,30,90,3.0,0.1092,0.100096,1.091,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_06.cnf,30,90,3.0,0.106355,0.10087,1.0544,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_07.cnf,30,90,3.0,0.1083,0.104145,1.0399,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_08.cnf,30,90,3.0,0.114225,0.112397,1.0163,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_09.cnf,30,90,3.0,0.09987,0.094888,1.0525,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_10.cnf,30,90,3.0,0.097824,0.099582,0.9823,0.9778,0.9778,False,False,0
data/max2sat/30/90/PROBLEM_030_090_11.cnf,30,90,3.0,0.098396,0.094655,1.0395,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_12.cnf,30,90,3.0,0.095903,0.105868,0.9059,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_13.cnf,30,90,3.0,0.095642,0.093992,1.0176,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_14.cnf,30,90,3.0,0.092726,0.097182,0.9541,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_15.cnf,30,90,3.0,0.101086,0.098811,1.023,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_16.cnf,30,90,3.0,0.092899,0.099988,0.9291,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_17.cnf,30,90,3.0,0.096116,0.094773,1.0142,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_18.cnf,30,90,3.0,0.096002,0.094051,1.0207,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_19.cnf,30,90,3.0,0.094301,0.100651,0.9369,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_20.cnf,30,90,3.0,0.10114,0.093584,1.0807,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_21.cnf,30,90,3.0,0.095746,0.093914,1.0195,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_22.cnf,30,90,3.0,0.096006,0.09394,1.022,0.9222,0.9222,False,False,0
data/max2sat/30/90/PROBLEM_030_090_23.cnf,30,90,3.0,0.091917,0.099928,0.9198,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_24.cnf,30,90,3.0,0.099783,0.097473,1.0237,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_25.cnf,30,90,3.0,0.093877,0.09603,0.9776,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_26.cnf,30,90,3.0,0.09463,0.094001,1.0067,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_27.cnf,30,90,3.0,0.092016,0.102922,0.894,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_28.cnf,30,90,3.0,0.096936,0.097921,0.9899,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_29.cnf,30,90,3.0,0.09669,0.095917,1.0081,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_30.cnf,30,90,3.0,0.102969,0.094895,1.0851,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_31.cnf,30,90,3.0,0.095977,0.102245,0.9387,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_32.cnf,30,90,3.0,0.096911,0.097892,0.99,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_33.cnf,30,90,3.0,0.097286,0.094791,1.0263,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_34.cnf,30,90,3.0,0.09587,0.095566,1.0032,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_35.cnf,30,90,3.0,0.10781,0.100919,1.0683,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_36.cnf,30,90,3.0,0.096894,0.097984,0.9889,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_37.cnf,30,90,3.0,0.096741,0.09478,1.0207,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_38.cnf,30,90,3.0,0.09556,0.095837,0.9971,0.9667,0.9667,False,False,0
data/max2sat/30/90/PROBLEM_030_090_39.cnf,30,90,3.0,0.105903,0.101702,1.0413,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_40.cnf,30,90,3.0,0.096933,0.097944,0.9897,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_41.cnf,30,90,3.0,0.095878,0.092736,1.0339,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_42.cnf,30,90,3.0,0.099188,0.095202,1.0419,0.9778,0.9778,False,False,0
data/max2sat/30/90/PROBLEM_030_090_43.cnf,30,90,3.0,0.096911,0.09791,0.9898,0.9556,0.9556,False,False,0
data/max2sat/30/90/PROBLEM_030_090_44.cnf,30,90,3.0,0.103925,0.101248,1.0264,0.9778,0.9778,False,False,0
data/max2sat/30/90/PROBLEM_030_090_45.cnf,30,90,3.0,0.094581,0.092894,1.0182,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_46.cnf,30,90,3.0,0.09869,0.09492,1.0397,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_47.cnf,30,90,3.0,0.093901,0.094966,0.9888,0.9778,0.9778,False,False,0
data/max2sat/30/90/PROBLEM_030_090_48.cnf,30,90,3.0,0.107924,0.101939,1.0587,0.9444,0.9444,False,False,0
data/max2sat/30/90/PROBLEM_030_090_49.cnf,30,90,3.0,0.095295,0.095842,0.9943,0.9333,0.9333,False,False,0
data/max2sat/30/90/PROBLEM_030_090_50.cnf,30,90,3.0,0.095661,0.094717,1.01,0.9556,0.9556,False,False,0
data/max2sat/40/100/PROBLEM_040_100_01.cnf,40,100,2.5,0.090587,0.07559,1.1984,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_02.cnf,40,100,2.5,0.071332,0.067772,1.0525,0.94,0.94,False,False,0
data/max2sat/40/100/PROBLEM_040_100_03.cnf,40,100,2.5,0.068364,0.083598,0.8178,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_04.cnf,40,100,2.5,0.071404,0.069192,1.032,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_05.cnf,40,100,2.5,0.133126,0.133823,0.9948,0.95,0.95,False,False,0
data/max2sat/40/100/PROBLEM_040_100_06.cnf,40,100,2.5,0.131974,0.133667,0.9873,0.98,0.98,False,False,0
data/max2sat/40/100/PROBLEM_040_100_07.cnf,40,100,2.5,0.133986,0.133754,1.0017,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_08.cnf,40,100,2.5,0.151114,0.148569,1.0171,0.98,0.98,False,False,0
data/max2sat/40/100/PROBLEM_040_100_09.cnf,40,100,2.5,0.12569,0.126749,0.9916,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_10.cnf,40,100,2.5,0.123658,0.126256,0.9794,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_11.cnf,40,100,2.5,0.129447,0.127304,1.0168,0.94,0.94,False,False,0
data/max2sat/40/100/PROBLEM_040_100_12.cnf,40,100,2.5,0.139051,0.132808,1.047,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_13.cnf,40,100,2.5,0.123067,0.122864,1.0017,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_14.cnf,40,100,2.5,0.122996,0.123583,0.9953,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_15.cnf,40,100,2.5,0.134084,0.12557,1.0678,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_16.cnf,40,100,2.5,0.136901,0.132813,1.0308,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_17.cnf,40,100,2.5,0.122894,0.125708,0.9776,0.95,0.95,False,False,0
data/max2sat/40/100/PROBLEM_040_100_18.cnf,40,100,2.5,0.124177,0.124542,0.9971,0.98,0.98,False,False,0
data/max2sat/40/100/PROBLEM_040_100_19.cnf,40,100,2.5,0.136115,0.125893,1.0812,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_20.cnf,40,100,2.5,0.133767,0.132903,1.0065,0.95,0.95,False,False,0
data/max2sat/40/100/PROBLEM_040_100_21.cnf,40,100,2.5,0.124257,0.124646,0.9969,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_22.cnf,40,100,2.5,0.125827,0.125411,1.0033,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_23.cnf,40,100,2.5,0.133871,0.122784,1.0903,0.95,0.95,False,False,0
data/max2sat/40/100/PROBLEM_040_100_24.cnf,40,100,2.5,0.128822,0.135919,0.9478,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_25.cnf,40,100,2.5,0.124909,0.127897,0.9766,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_26.cnf,40,100,2.5,0.125446,0.12711,0.9869,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_27.cnf,40,100,2.5,0.127893,0.120866,1.0581,0.98,0.98,False,False,0
data/max2sat/40/100/PROBLEM_040_100_28.cnf,40,100,2.5,0.128233,0.132908,0.9648,0.95,0.95,False,False,0
data/max2sat/40/100/PROBLEM_040_100_29.cnf,40,100,2.5,0.12463,0.128174,0.9724,0.99,0.99,False,False,0
data/max2sat/40/100/PROBLEM_040_100_30.cnf,40,100,2.5,0.123916,0.12741,0.9726,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_31.cnf,40,100,2.5,0.129582,0.123426,1.0499,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_32.cnf,40,100,2.5,0.143125,0.129902,1.1018,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_33.cnf,40,100,2.5,0.123606,0.125797,0.9826,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_34.cnf,40,100,2.5,0.132956,0.123088,1.0802,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_35.cnf,40,100,2.5,0.135091,0.128678,1.0498,0.98,0.98,False,False,0
data/max2sat/40/100/PROBLEM_040_100_36.cnf,40,100,2.5,0.143702,0.127904,1.1235,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_37.cnf,40,100,2.5,0.126764,0.127953,0.9907,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_38.cnf,40,100,2.5,0.132838,0.121206,1.096,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_39.cnf,40,100,2.5,0.135235,0.130553,1.0359,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_40.cnf,40,100,2.5,0.132859,0.12591,1.0552,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_41.cnf,40,100,2.5,0.127196,0.123617,1.029,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_42.cnf,40,100,2.5,0.123881,0.124045,0.9987,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_43.cnf,40,100,2.5,0.131724,0.131906,0.9986,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_44.cnf,40,100,2.5,0.129763,0.124893,1.039,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_45.cnf,40,100,2.5,0.129922,0.124548,1.0431,0.94,0.94,False,False,0
data/max2sat/40/100/PROBLEM_040_100_46.cnf,40,100,2.5,0.125157,0.123912,1.01,0.99,0.99,False,False,0
data/max2sat/40/100/PROBLEM_040_100_47.cnf,40,100,2.5,0.131822,0.131933,0.9992,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_48.cnf,40,100,2.5,0.12484,0.123835,1.0081,0.97,0.97,False,False,0
data/max2sat/40/100/PROBLEM_040_100_49.cnf,40,100,2.5,0.134166,0.125239,1.0713,0.96,0.96,False,False,0
data/max2sat/40/100/PROBLEM_040_100_50.cnf,40,100,2.5,0.124567,0.123773,1.0064,0.97,0.97,False,False,0
data/max2sat/40/40/PROBLEM_040_040_01.cnf,40,40,1.0,0.070644,0.06934,1.0188,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_02.cnf,40,40,1.0,0.058438,0.064103,0.9116,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_03.cnf,40,40,1.0,0.059626,0.063142,0.9443,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_04.cnf,40,40,1.0,0.067942,0.063041,1.0777,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_05.cnf,40,40,1.0,0.124027,0.114441,1.0838,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_06.cnf,40,40,1.0,0.114494,0.118521,0.966,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_07.cnf,40,40,1.0,0.116118,0.118437,0.9804,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_08.cnf,40,40,1.0,0.123919,0.125177,0.99,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_09.cnf,40,40,1.0,0.111462,0.108889,1.0236,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_10.cnf,40,40,1.0,0.113551,0.110199,1.0304,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_11.cnf,40,40,1.0,0.125226,0.110095,1.1374,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_12.cnf,40,40,1.0,0.110907,0.120786,0.9182,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_13.cnf,40,40,1.0,0.107341,0.106914,1.004,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_14.cnf,40,40,1.0,0.114487,0.111728,1.0247,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_15.cnf,40,40,1.0,0.10984,0.109806,1.0003,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_16.cnf,40,40,1.0,0.12635,0.121392,1.0408,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_17.cnf,40,40,1.0,0.108896,0.1079,1.0092,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_18.cnf,40,40,1.0,0.115882,0.110861,1.0453,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_19.cnf,40,40,1.0,0.106887,0.10984,0.9731,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_20.cnf,40,40,1.0,0.127917,0.120235,1.0639,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_21.cnf,40,40,1.0,0.111903,0.109773,1.0194,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_22.cnf,40,40,1.0,0.10913,0.108742,1.0036,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_23.cnf,40,40,1.0,0.111537,0.110977,1.005,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_24.cnf,40,40,1.0,0.121902,0.11992,1.0165,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_25.cnf,40,40,1.0,0.108005,0.10876,0.9931,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_26.cnf,40,40,1.0,0.110927,0.111203,0.9975,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_27.cnf,40,40,1.0,0.114822,0.11493,0.9991,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_28.cnf,40,40,1.0,0.120901,0.117914,1.0253,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_29.cnf,40,40,1.0,0.108956,0.108894,1.0006,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_30.cnf,40,40,1.0,0.10893,0.109139,0.9981,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_31.cnf,40,40,1.0,0.116286,0.110965,1.048,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_32.cnf,40,40,1.0,0.121348,0.115638,1.0494,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_33.cnf,40,40,1.0,0.115245,0.109363,1.0538,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_34.cnf,40,40,1.0,0.106896,0.108596,0.9843,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_35.cnf,40,40,1.0,0.117921,0.108887,1.083,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_36.cnf,40,40,1.0,0.117905,0.119473,0.9869,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_37.cnf,40,40,1.0,0.112854,0.107036,1.0544,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_38.cnf,40,40,1.0,0.110911,0.112659,0.9845,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_39.cnf,40,40,1.0,0.120907,0.112771,1.0721,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_40.cnf,40,40,1.0,0.117219,0.120022,0.9766,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_41.cnf,40,40,1.0,0.109582,0.106878,1.0253,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_42.cnf,40,40,1.0,0.111913,0.11221,0.9974,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_43.cnf,40,40,1.0,0.12091,0.113919,1.0614,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_44.cnf,40,40,1.0,0.120021,0.113379,1.0586,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_45.cnf,40,40,1.0,0.10892,0.112568,0.9676,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_46.cnf,40,40,1.0,0.109369,0.11092,0.986,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_47.cnf,40,40,1.0,0.118786,0.113939,1.0425,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_48.cnf,40,40,1.0,0.107494,0.108452,0.9912,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_49.cnf,40,40,1.0,0.113105,0.116366,0.972,1.0,1.0,True,True,0
data/max2sat/40/40/PROBLEM_040_040_50.cnf,40,40,1.0,0.110108,0.10945,1.006,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_01.cnf,40,50,1.25,0.100142,0.077913,1.2853,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_02.cnf,40,50,1.25,0.066358,0.0651,1.0193,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_03.cnf,40,50,1.25,0.064363,0.065184,0.9874,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_04.cnf,40,50,1.25,0.068338,0.071282,0.9587,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_05.cnf,40,50,1.25,0.122341,0.123078,0.994,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_06.cnf,40,50,1.25,0.131385,0.123164,1.0667,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_07.cnf,40,50,1.25,0.126009,0.131025,0.9617,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_08.cnf,40,50,1.25,0.155324,0.129621,1.1983,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_09.cnf,40,50,1.25,0.118891,0.118653,1.002,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_10.cnf,40,50,1.25,0.117026,0.11663,1.0034,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_11.cnf,40,50,1.25,0.119337,0.119998,0.9945,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_12.cnf,40,50,1.25,0.137112,0.130788,1.0484,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_13.cnf,40,50,1.25,0.116,0.114659,1.0117,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_14.cnf,40,50,1.25,0.113287,0.125928,0.8996,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_15.cnf,40,50,1.25,0.117515,0.119158,0.9862,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_16.cnf,40,50,1.25,0.137906,0.128893,1.0699,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_17.cnf,40,50,1.25,0.109938,0.110889,0.9914,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_18.cnf,40,50,1.25,0.111794,0.118899,0.9402,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_19.cnf,40,50,1.25,0.119266,0.118702,1.0048,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_20.cnf,40,50,1.25,0.130745,0.116854,1.1189,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_21.cnf,40,50,1.25,0.109942,0.110902,0.9913,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_22.cnf,40,50,1.25,0.110614,0.110904,0.9974,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_23.cnf,40,50,1.25,0.118242,0.119626,0.9884,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_24.cnf,40,50,1.25,0.112837,0.116849,0.9657,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_25.cnf,40,50,1.25,0.114863,0.113897,1.0085,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_26.cnf,40,50,1.25,0.126931,0.112914,1.1241,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_27.cnf,40,50,1.25,0.118047,0.123925,0.9526,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_28.cnf,40,50,1.25,0.114772,0.115695,0.992,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_29.cnf,40,50,1.25,0.116666,0.114901,1.0154,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_30.cnf,40,50,1.25,0.136917,0.115918,1.1812,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_31.cnf,40,50,1.25,0.116911,0.124914,0.9359,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_32.cnf,40,50,1.25,0.112907,0.115909,0.9741,1.0,1.0,True,True,0
data/max2sat/40/50/PROBLEM_040_050_33.cnf,40,50,1.25,0.117103,0.115901,1.0104,1.0,1.0,True,True,0
